771.4406106254914,697.6611366657929,819.271178958388,764.9829685422674,692.9323156241809,722.8982527087156,690.6777266684142,691.6270737503277,720.1353687516382,763.4240206228702,692.6611366657929,754.4576420832241,677.9834099973788,713.5423579167759,635.389957707405,733.0847158335517,719.9834099973788,630.389957707405,653.0851572886631,701.881221250983,755.4917049986893,761.4240206228702,694.8135368751638,720.9152841664483,684.3388633342071,815.8982527087156,690.0847158335517,726.491263543578,732.2205260403015,705.118778749017
783.8326932058102,701.4066922717676,795.8609985989361,766.1531540976268,689.2869995329787,726.3397695540916,671.3204608918167,711.9523859445991,714.9665386411621,832.7374650950082,754.5508496385435,757.9665386411621,693.9665386411621,677.994844034288,642.3732309129297,737.3397695540916,762.6653864116204,678.9047718891982,676.3063081952537,701.1531540976268,777.4260009340426,764.2869995329787,681.5405377071195,733.2728468364157,675.8468459023732,816.3732309129297,687.2200768153028,715.8133845435352,750.2728468364157,711.1866154564648
790.3372383012758,717.4824276442591,764.8911079927624,771.2892260617027,680.7950835136163,747.8559632812808,669.0362973357459,734.783368609789,710.5901670272325,852.396965444676,786.6744766025515,760.9156904246811,701.4941425480864,643.0117149038272,641.2529287259568,745.5784521234053,800.3981180689402,726.3981180689402,689.3255233974485,700.7950835136163,786.1686191506378,750.7587861778704,672.0843095753189,764.8079510417077,666.132321814892,815.7107739382973,680.9637026642541,728.735356370216,761.6627616987242,722.9882850961728
782.1307978902051,738.9346010548975,734.7475266523162,773.3551329817009,674.0980984176539,769.6448670182991,669.5186303444573,751.7384042195898,692.6821277072137,808.9764229601751,756.074521377829,758.7756649085043,711.8692021097949,623.873763326158,649.6076063293847,761.9627393110856,820.0326994725513,745.3878324542521,692.5186303444573,699.5794680731966,770.4577926157179,741,693.8927791496197,800.0935372012906,661.2243350914957,818.1589361463932,674.3551329817009,770.7946807319659,768.257034564047,735.0326994725513
771.9422010273613,746.5543800436485,713.8638884807822,776.4897432130298,666.1292736612376,771.3741452677525,659.3095084371337,765.5680557596089,669.5034189289901,750.6668818801285,696.5307703609108,755.928525311401,718.1292736612376,618.4829053550496,681.857050622802,789.3026705791535,817.8129273661237,744.4319442403911,683.2448716065148,705.7482905355049,738.6326925902276,744.3673074097724,753.0372853986981,812.7551283934852,669.8707263387624,827.5034189289901,673.1870726338763,832.1087600872971,773.3741452677525,728.8844020547227
763.0517626017408,762.9317268313347,736.397590247002,796,659.0352520348163,775.8469430957448,666.0870146365571,752.8259707268859,660.1012943025145,670.6376617878143,636.5506471512572,771.9129853634429,709.3788487791103,653.3810796800774,719.6751447235978,809.1905398400387,817.1035252034816,755.0517626017408,694.0870146365571,709.3105756104449,721.5671577181818,759.6729138226306,801.9834894330754,799.1178048694389,679.4493528487428,821.1552878052224,674.828201627853,864.5528780522244,775.569388619149,711.2070504069633
763.9165092503462,778.4971665062308,759.7457497593462,796,676.3301850069231,823.4080087690384,684.2466942572692,716.5066114854616,611.6754819806155,664.5844352475769,612.3377409903077,753.7533057427308,699.0018889958461,693.1594255159231,781.0721567745768,829.0797127579615,818.8330185006923,755.9165092503462,712.2466942572692,714.4990555020769,680.9240652337309,770.9146202544999,818.4136757565769,734.2618062240385,703.6622590096923,823.7495277510385,688.6641480055384,890.4952775103845,785.0816017538077,714.6660370013847
769.46917266875,780,758.0934480937499,780.3737923749998,697.5327595312503,836.5944141937501,703.1888283875003,713,638.2524152500006,667.9065519062501,649.0655190625007,758.2504830500001,706.5944141937501,751.691726687501,809.6580010562504,864.5963463937507,817.4373792375,785.6897944875005,734.3140699125004,729.0635868625003,677.78131038125,778.2504830500001,798.1233093249996,690.4971016999993,705.21868961875,840.4075180062503,707.1888283875003,912.5327595312503,783.6560688562499,725.1570349562502
757.4305895827304,796.1540600205591,752.4768631942435,774.7076751983552,681.676640772862,835.7691879958882,708,707.1845383925987,679.9542824419404,671.5846496032894,691.6619576402958,760.6461624008224,701.892213590954,754.0767519835528,811.4768631942435,877.2308120041118,806.0152391860198,816.6156840287827,738.7076751983552,727.1845383925987,678,793.5694104172696,778.4305895827304,738.8007784748349,707.5846496032894,841.1230255950659,750.7697440493417,901.1997775786185,777.8307007934211,725.4153503967106
755.1106532429296,823.3983516745466,735.6901709197971,772.977869351414,656.2012362440901,840.1327838915155,705.9557387028282,697.3561507841915,714.8651557016676,675.5553266214648,733.5311355660621,767.1327838915155,691.8672161084845,739.3340201356056,794.6901709197971,851.4024724881801,796.4225427299493,822.3561507841915,731.3561507841915,734.7323718101521,674.4225427299493,791.2897588384337,738.8028845695435,797.5753968632339,713.5995879186366,833.3782814327775,809.818833997679,887.4004120813634,746.3803418395943,709.1791055955042
764.1362108358477,842.8800958344762,718.6158274979429,770.1199041655238,644.504076667581,848.2561150013714,699.4877699972571,691.3760191668953,748.6729008440764,679.504076667581,779.5611500137145,778.2642683365334,684.495923332419,720.3434058262476,774.2316549958857,819.3597124965714,779.8393291586666,801.7112716579809,732.5203833379048,740.8637891641523,686.4167858427048,770.7194249931428,701.9836933296762,823,723.6402875034286,827.2479616662096,851.6402875034286,863.0709841545522,695.6868116524951,704.400479172381
769.0718084490702,847.4461436631973,707.6974732349431,764.1077126736053,665.5588436776992,845.9744014033445,700.676861979184,701.6409577546489,782.5794549334582,673.5641619646822,811.4564492910769,788.6871676070635,677.661569010408,702.4461436631973,759.3846408420067,806.1436168981404,758,766.9128985821537,746.6871676070635,732.7948802806688,715.3743352141271,752.4820478877324,694.6512633825284,817.4564492910769,731.3128323929365,823.3487366174716,854.2513295717457,811.4411563223008,655.0718084490702,726.9896943721204
763.9547170340177,853.0607967044641,692.272956045357,754.3635219773215,724.1060796704464,823.7115302161612,729.1668763749105,737.410063192767,798.803354397589,644.9844862615182,789.86289285259,797.8188681360708,665.1668763749105,708.1668763749105,749.803354397589,799.0918241814277,756.5148846137503,727.0142554890188,751.4696016477679,730.272956045357,728.0155137384818,748.3777774663403,704.6972747271426,796.6054505457148,727.9094340680354,813.5148846137503,832.2574423068751,750.6662472501789,662.1538791353549,753.0310274769636
771.7406953595449,861.7118837328278,702.6542604793933,749.1728697603033,724.9711883732828,796.893160428234,738.6830721061106,781.5306070374215,813.5102023458072,628.5474209076273,756.1236534419718,828.9627814381798,674.6830721061106,717.6830721061106,764.5102023458072,840.6170419175731,744.4033627740412,686.3541464557096,747.1440581335861,740.6542604793933,744.4525790923727,702.527016216013,718.5390139725243,768.9219720549512,743.48139071909,801.4033627740412,826.2016813870206,731.633855787779,769.4273582870641,785.9051581847455
776.1817772992598,862.8363554598519,689.6183126423687,738.9637344817764,726.6727109197039,769.2366252847373,760.7452419561509,769.6183126423687,822.3635545985196,633.8544882189638,716.5276488468099,844.2180428174833,679.1817772992598,733.8907537371872,756.6364454014804,872.9451520145225,762.3998201167431,668.2728908029608,757.0362655182236,721.7638244234049,717.4002698248854,689.2910235620726,728.1999100583715,768.8363554598519,736.4728008613324,808.5271991386676,820.9818672408883,725.9818672408883,750.4184025839971,799.5453318977794
788.2251766655099,860.8952793752169,689.8062941663775,732.7905587504338,724.1937058336225,747.1622350017351,763.5968529168113,740.340205419414,774.1882785467998,664.4660887469635,712.5078677079719,841.387411667245,676.4921322920281,710.340205419414,746.5811175008675,881.8062941663775,786.3456327062368,658.6858381256507,757.5968529168113,722.9110147911606,703.5811175008675,691.2094412495662,732.1047206247831,747.9527937521689,741.3141618743493,793.8638085433295,818.5968529168113,746.0472062478311,706.010308129121,820.2409120814536
789.0321015636794,852.6310457611189,702.3368526752017,738.9357968726413,716.7647310286391,730.3636752260785,748.8289341559978,712.5615636209575,728.6257667483162,696.272649547843,727.6042232102421,837.2994720987198,659.6952488884776,692.7647310286391,718.6257667483162,864.2941930859171,796.7005279012802,669.6042232102421,755.2994720987198,726.7005279012802,704.5347410700807,725.310030124325,752.272649547843,725.9626194235179,747.9678984363206,784.7326294649597,815.1657868311995,772.0052790128026,681.6310457611189,837.0694821401614
