0,19811,19740,19631,19751,19854,19644,19746,19635,19691,19440,19510,19695,19460,19593,19724,19649,19654,19587,19438,19499,19574,19524,19509,19378,19700,19662,19541,19480,19613,19642,19444,19637,19566,19831,19489,19716,19371,19573,19394,19787,19631,19500,19644,19561,19661,19683,19758,19595,19587,19528,19564,19485,19754,19607,19620,19734,19645,19726,20145,19855,19734,19822,20002,19876,19810,19892,19825,19675,19679,19620,19654,19569,19751,19704,19577,19726,19691,19670,19766,19707,19802,19630,19741,19680,19835,19720,19580,19684,19786,19612,19666,19732,19732,19660,19648,19491,19602,19725,19553,19552,
1,19800,19726,19669,19643,19886,19550,19754,19671,19641,19469,19574,19679,19559,19628,19789,19628,19769,19494,19461,19543,19562,19491,19520,19411,19606,19618,19557,19491,19607,19676,19463,19602,19574,19698,19449,19796,19385,19554,19359,19790,19644,19659,19627,19531,19598,19710,19810,19608,19613,19613,19591,19506,19731,19644,19615,19650,19789,19746,20101,19865,19712,19794,19949,19859,19825,19945,19786,19692,19773,19687,19698,19533,19743,19838,19591,19730,19695,19669,19749,19710,19826,19635,19786,19672,19899,19822,19674,19632,19747,19640,19656,19785,19742,19733,19644,19519,19519,19692,19575,19542,
2,19781,19731,19683,19671,19858,19546,19772,19643,19593,19495,19655,19558,19711,19582,19809,19512,19819,19427,19474,19579,19561,19519,19584,19426,19629,19615,19567,19503,19589,19649,19525,19614,19550,19634,19506,19784,19400,19599,19398,19717,19555,19716,19633,19598,19493,19719,19869,19657,19637,19583,19626,19483,19713,19601,19609,19711,19748,19729,19966,19881,19633,19831,19909,19854,19788,20042,19773,19695,19821,19788,19650,19596,19736,19824,19687,19676,19778,19638,19791,19665,19819,19644,19813,19783,19910,19840,19699,19645,19763,19592,19659,19743,19789,19827,19594,19613,19437,19649,19560,19526,
3,19762,19796,19728,19632,19794,19709,19782,19655,19595,19523,19602,19526,19733,19527,19727,19416,19807,19396,19486,19655,19678,19545,19604,19460,19591,19650,19596,19513,19592,19658,19511,19648,19515,19531,19479,19744,19419,19665,19418,19668,19506,19819,19508,19563,19488,19718,19811,19654,19582,19576,19782,19467,19754,19503,19602,19754,19752,19794,19827,19938,19640,19828,19900,19852,19809,20034,19803,19645,19875,19878,19694,19667,19732,19815,19838,19604,19803,19842,19773,19680,19801,19650,19891,19810,19861,19854,19713,19625,19712,19574,19661,19901,19804,19798,19621,19670,19492,19599,19527,19517,
4,19748,19807,19722,19689,19717,19737,19764,19671,19501,19548,19676,19546,19717,19414,19761,19455,19799,19399,19496,19637,19678,19642,19572,19526,19683,19679,19518,19523,19612,19581,19546,19659,19556,19530,19509,19678,19434,19698,19446,19626,19521,19822,19479,19680,19529,19711,19785,19740,19535,19517,19783,19535,19863,19492,19594,19758,19741,19778,19795,19916,19629,19866,19931,19857,19820,20049,19880,19745,19876,19938,19778,19711,19732,19728,19895,19594,19845,19904,19823,19720,19808,19654,19936,19803,19754,19754,19716,19625,19848,19626,19663,19932,19713,19806,19591,19746,19524,19626,19538,19513,
5,19751,19791,19710,19726,19669,19767,19787,19748,19491,19640,19623,19521,19616,19316,19738,19573,19703,19431,19546,19743,19700,19624,19540,19594,19741,19721,19503,19567,19649,19557,19615,19728,19526,19531,19547,19553,19513,19775,19504,19704,19555,19753,19544,19687,19626,19665,19779,19663,19631,19590,19799,19604,19890,19439,19600,19728,19751,19800,19812,19939,19639,19850,19901,19963,19924,20036,19897,19714,19824,19894,19940,19685,19804,19822,20008,19448,19876,19878,19947,19737,19819,19701,19964,19761,19755,19797,19591,19759,19804,19626,19707,19977,19735,19724,19629,19798,19528,19696,19504,19545,
6,19764,19776,19726,19747,19691,19837,19837,19814,19593,19675,19581,19555,19487,19291,19809,19683,19690,19424,19558,19626,19692,19741,19506,19700,19703,19879,19553,19577,19781,19540,19607,19771,19579,19576,19520,19624,19543,19706,19575,19740,19545,19689,19560,19677,19712,19654,19785,19625,19697,19570,19802,19549,19883,19475,19607,19697,19764,19738,19837,19887,19683,19801,19957,19993,20007,20064,19934,19704,19794,19884,19946,19680,19832,19864,19978,19534,19833,19868,19929,19790,19779,19725,19960,19741,19722,19758,19566,19792,19873,19695,19724,19852,19764,19732,19667,19776,19602,19738,19502,19563,
7,19784,19762,19717,19820,19759,19908,19807,19802,19674,19706,19596,19640,19457,19449,19873,19662,19680,19574,19567,19557,19686,19699,19538,19780,19580,19775,19543,19586,19795,19577,19674,19798,19577,19680,19521,19730,19571,19653,19525,19800,19611,19730,19539,19653,19729,19644,19767,19644,19752,19549,19790,19513,19827,19557,19619,19658,19785,19700,19930,19767,19664,19825,20004,20026,20054,20131,19910,19777,19723,19717,19951,19607,19862,19846,19808,19682,19746,19837,19893,19879,19804,19752,19959,19764,19741,19821,19562,19792,19887,19720,19743,19742,19781,19798,19645,19734,19605,19745,19503,19588,
8,19810,19778,19797,19937,19743,19888,19902,19856,19708,19733,19612,19788,19572,19594,19916,19651,19752,19630,19576,19474,19603,19682,19592,19793,19661,19678,19668,19592,19768,19671,19682,19798,19529,19780,19598,19835,19598,19683,19541,19802,19647,19790,19548,19637,19656,19636,19812,19713,19818,19567,19798,19578,19700,19641,19636,19720,19868,19699,20114,19778,19696,19680,20078,20062,20111,20209,19885,19754,19729,19613,19964,19558,19896,19857,19722,19879,19636,19900,19864,19822,19876,19781,19948,19762,19861,19949,19645,19827,19899,19751,19763,19660,19832,19839,19673,19710,19619,19764,19545,19617,
9,19838,19824,19784,19904,19831,19904,19971,19820,19744,19747,19651,19869,19719,19624,19937,19667,19850,19698,19579,19477,19471,19699,19591,19798,19684,19705,19661,19593,19767,19798,19624,19652,19547,19818,19578,19925,19616,19726,19526,19711,19696,19819,19539,19584,19583,19634,19814,19736,19882,19640,19823,19599,19715,19692,19656,19889,19866,19705,20072,19904,19760,19755,20172,20088,20188,20154,19841,19751,19767,19571,19897,19539,19921,19923,19751,19900,19665,19935,19822,19769,19909,19803,19937,19740,19933,20104,19779,19775,19787,19739,19778,19727,19864,19852,19762,19655,19599,19750,19517,19644,
10,19865,19914,19907,19932,19967,19923,19940,19653,19777,19757,19703,19898,19821,19746,19976,19637,19891,19728,19581,19490,19406,19685,19648,19699,19866,19696,19637,19596,19673,19806,19548,19661,19500,19740,19571,19881,19630,19796,19469,19674,19722,19841,19498,19605,19574,19638,19857,19804,19872,19680,19846,19697,19719,19715,19679,19971,19878,19868,20014,20031,19736,19888,20148,20114,20216,20070,19855,19710,19954,19550,19970,19691,19945,19838,19787,19813,19775,20020,19772,19684,19911,19822,19917,19819,19967,20261,19769,19847,19855,19778,19791,19905,19777,19823,19806,19638,19540,19727,19590,19670,
11,19892,19934,19873,19969,19986,19938,19848,19827,19801,19765,19880,19886,19862,19733,19913,19624,19948,19717,19585,19532,19437,19691,19648,19682,19861,19663,19652,19602,19672,19789,19536,19661,19519,19609,19604,19886,19643,19938,19519,19730,19723,19826,19553,19711,19580,19646,19886,19793,19862,19756,19896,19738,19782,19777,19704,19984,19891,19951,19882,20164,19697,19979,20125,20138,20228,20041,19917,19736,20068,19659,20035,19795,19967,19846,19909,19808,19957,20053,19843,19756,20104,19838,20002,19833,19897,20220,19773,19821,19970,19824,19804,20016,19781,19867,19784,19643,19592,19776,19546,19694,
12,19917,20025,19843,19944,20015,19966,19848,19923,19799,19771,19844,19883,19938,19636,19787,19669,19855,19658,19591,19657,19435,19738,19667,19669,19933,19804,19568,19611,19742,19748,19575,19729,19538,19544,19677,19861,19655,19931,19618,19768,19792,19876,19578,19844,19714,19658,19916,19713,19889,19727,19880,19727,19913,19808,19729,19894,19857,20014,19878,20228,19750,20073,20058,20158,20161,19930,19961,19718,19992,19715,19971,19837,19986,19842,19991,19561,20023,20004,19916,19806,20050,19850,20060,20012,19851,20111,19830,19798,20005,19872,19816,20127,19786,19763,19778,19631,19601,19752,19600,19716,
13,19941,20025,19895,19887,19995,19914,19755,20023,19875,19776,19883,19842,19881,19585,19805,19668,19755,19629,19602,19728,19504,19720,19670,19729,19849,19927,19484,19625,19814,19718,19717,19805,19638,19557,19663,19861,19667,19916,19622,19821,19827,19844,19634,19856,19841,19674,19891,19668,19907,19680,19988,19737,20120,19788,19753,19886,19924,20021,19853,20276,19665,20123,20066,20177,20053,19882,20016,19661,20013,19835,20012,19956,20005,19868,19883,19514,20083,19941,19935,19877,20065,19862,20046,20014,19794,20051,19783,19805,20174,19905,19830,20170,19965,19694,19780,19743,19644,19823,19572,19736,
14,19966,19991,19879,19780,20004,19858,19785,20128,19880,19782,19880,19749,19878,19580,19818,19729,19727,19596,19616,19778,19488,19831,19611,19667,19839,19938,19550,19642,19820,19670,19727,19873,19679,19657,19626,19835,19678,19828,19640,19892,19858,19837,19724,19937,19960,19693,19949,19722,20017,19663,20093,19721,20172,19765,19776,19776,20052,19980,19996,20270,19783,20142,20049,20195,20008,20052,19987,19638,19982,19885,20039,19882,20023,19903,19946,19527,20021,19882,20005,20036,20084,19874,20040,19983,19868,19975,19902,19850,20228,19929,19846,20121,19953,19747,19768,19824,19591,19811,19604,19758,
15,19989,20066,19961,19776,19993,19961,19877,20048,19973,19790,19833,19743,19819,19575,19890,19734,19770,19724,19635,19781,19491,19805,19584,19919,19834,19962,19707,19662,19900,19721,19853,19878,19754,19742,19635,19914,19690,19816,19590,19890,19833,19896,19775,19946,19993,19711,19929,19769,19998,19723,20110,19720,20165,19761,19795,19864,20129,19930,20071,20200,19773,20129,20118,20214,19990,20121,20011,19670,19939,19901,19991,19814,20040,20036,19833,19712,19961,19887,20061,19964,20026,19888,20077,19978,19901,20083,19828,19903,20176,19872,19866,20094,20056,19805,19813,19830,19696,19851,19696,19781,
16,20010,20060,20035,19773,19908,19997,19917,20107,19935,19799,19833,19758,19882,19614,20074,19780,19911,19728,19656,19801,19632,19829,19587,19937,19731,19977,19761,19685,19938,19810,19850,19809,19749,19880,19615,19896,19701,19761,19592,19891,19817,19924,19724,19876,19984,19726,19933,19842,20046,19680,20044,19794,20147,19724,19811,19955,20239,19998,20148,20068,19751,20075,20180,20235,20110,20248,20011,19677,20026,19928,20105,19789,20056,20172,19826,19810,19869,19952,20071,19893,20012,19905,20099,20003,20008,20091,19826,19942,20152,19753,19891,20072,19957,19937,19884,19927,19720,19810,19644,19805,
17,20030,20105,20061,19729,19855,20022,19987,20042,19990,19812,19869,19779,19986,19669,20150,19808,19993,19828,19677,19805,19770,19834,19695,19914,19862,19902,19828,19708,19876,19936,19825,19772,19787,19854,19606,19880,19712,19750,19670,19872,19768,20035,19738,19816,19987,19738,19961,19947,20024,19822,20076,19753,20139,19783,19825,20043,20206,19950,20176,20032,19765,20115,20280,20257,20198,20285,20017,19728,20144,19940,20162,19830,20071,20168,19899,19935,19923,19991,20184,19793,20050,19924,20131,20009,20035,20115,19806,19945,20101,19737,19920,20121,20009,20003,19927,19934,19838,19862,19688,19829,
18,20047,20102,20073,19836,19954,20120,20116,20025,19999,19830,19906,19809,19972,19671,20107,19779,20055,19800,19698,19852,19823,19877,19775,19926,19906,19928,19826,19734,19945,19899,19771,19789,19767,19778,19593,19910,19724,19836,19695,19829,19744,20030,19674,19858,19938,19746,20020,19938,20051,19862,20049,19812,20040,19825,19838,20099,20120,19991,20149,20096,19723,20151,20348,20279,20322,20277,20064,19810,20223,19974,20197,19838,20085,20217,19983,20006,19959,20051,20228,19724,20090,19947,20161,19995,20112,20048,19802,19880,20109,19799,19952,19943,19966,20104,20022,19804,19805,19878,19636,19854,
19,20062,20050,20095,19989,19994,20109,20161,20015,19939,19853,19922,19845,20025,19716,20107,19867,20109,19793,19717,19823,19885,19880,19805,19958,19940,19945,19852,19759,19973,19947,19727,19806,19734,19827,19638,19870,19737,19892,19747,19890,19810,20027,19609,19932,19948,19753,20037,19909,19970,19855,19954,19814,20039,19896,19850,20062,20038,19980,20096,20145,19740,20052,20434,20298,20363,20295,20157,19930,20270,19915,20164,19878,20099,20145,20074,19939,20087,20084,20214,19768,20078,19974,20174,19967,20176,20037,19911,19918,20140,19844,19986,20021,19997,20122,20024,19947,19864,19900,19568,19878,
20,20079,19991,20160,20106,20105,20005,20186,20018,19989,19881,19964,19839,20060,19707,20097,19934,20008,19784,19735,19762,19855,19927,19834,20028,19900,19975,19768,19784,20030,19924,19689,19894,19811,19873,19601,19903,19753,20005,19796,19918,19764,19992,19658,19928,19872,19759,20072,19828,19930,19874,19912,19830,20010,19946,19865,20098,19936,19998,20131,20253,19637,20210,20422,20316,20367,20433,20271,19961,20193,19923,20147,19935,20113,20048,20204,19878,20078,20128,20134,19872,20102,20003,20144,19946,20165,20017,19989,20000,20202,19952,20020,20054,20053,20133,20096,19892,19819,20043,19684,19901,
21,20097,19966,20182,20212,20202,19992,20135,20108,20043,19914,20067,19831,20069,19786,20047,19946,19956,19750,19755,19744,19865,20005,19811,20045,19906,19978,19739,19809,20074,19923,19743,19956,19784,19947,19692,19894,19772,20017,19764,19971,19708,20003,19736,20008,19822,19766,20014,19762,19994,19907,19915,19812,20049,19955,19881,20072,19934,20036,20126,20384,19676,20196,20397,20331,20324,20453,20333,19953,20128,19947,20166,19865,20128,19956,20228,19806,20084,20169,20136,19980,20166,20035,20191,19939,20170,20017,20059,20129,20362,20014,20054,20040,20010,20130,20102,19903,19767,20092,19694,19924,
22,20119,19894,20180,20229,20222,19937,20176,20139,20078,19949,20063,19913,20030,19988,20073,19993,19956,19763,19776,19789,19825,19947,19777,20022,19889,20017,19677,19832,20131,19967,19763,19948,19837,20039,19731,19980,19793,20039,19739,19953,19957,20035,19791,20006,19860,19773,20018,19804,19939,19907,19901,19739,20090,19955,19901,20121,20018,20076,20086,20494,19752,20234,20273,20348,20211,20463,20364,19818,20088,20015,20234,19834,20143,19932,20264,19873,20077,20282,20114,20057,20224,20067,20269,19936,20073,20108,20110,20208,20303,20038,20086,20055,20044,20110,20139,19946,19794,20122,19750,19949,
23,20145,19950,20188,20186,20024,20009,20082,20171,20099,19982,20073,19989,20060,19995,20136,20000,20051,19785,19799,19804,19794,19967,19824,19993,19920,20013,19794,19854,20092,20083,19838,19918,19897,20058,19799,20035,19818,19936,19760,19943,19985,20079,19827,19949,19896,19783,20095,19861,19949,19847,20006,19718,20096,19950,19923,20088,20161,20131,20151,20424,19781,20259,20297,20369,20208,20515,20334,19856,20144,20035,20294,19891,20158,19943,20207,20007,20103,20268,20077,20041,20300,20097,20302,20088,20054,20226,20125,20216,20294,20069,20116,20159,20029,20122,20090,20048,19759,20169,19909,19976,
24,20174,20030,20206,20172,20067,20080,20195,20206,20214,20013,20145,20018,20130,20002,20117,19950,20172,19879,19823,19931,19819,20048,19829,19965,19991,20105,19885,19876,20016,20076,19854,19897,19871,20039,19793,20162,19842,19967,19786,19966,20000,20110,19803,19940,19949,19795,20107,19974,20024,19843,20150,19687,20032,19940,19945,20061,20198,20238,20237,20433,19900,20274,20353,20393,20258,20433,20288,19818,20218,20156,20343,19962,20174,19988,20184,20036,20138,20425,20116,19905,20292,20124,20401,20125,20108,20331,20121,20178,20358,20030,20144,20204,20060,20142,20104,20109,19808,20167,19894,20004,
